reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,clean_text,sentiment_score,sentiment_label,topic_id,topic_prob,topic_keywords,keywords
A18R50B4PS1Z5X,B007WTAJTO,"KJ Kumar ""KJ Kumar""","[0, 0]","Absolutely a perfect MicroSD Chip.4500 songs were transferred into it, effortlessly and I have  balance of about 50% of usable space.SanDisk is a synonym with all Engineers and I need not add any thing to glorify it.Thank you SanDisk thank you AMAZON.SincerelyKJ Kumar",5.0,SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter... SanDisk,1379203200,2013-09-15,449,0,0,absolutely perfect microsd chip songs transferred effortlessly balance usable space sandisk synonym engineers need add thing glorify thank sandisk thank amazon sincerelykj kumar,0.9245,positive,-1,0.0,"absolutely, perfect, microsd, chip, songs","absolutely perfect microsd chip songs, effortlessly balance usable space sandisk synonym engineers, thing glorify thank sandisk thank amazon sincerelykj kumar"
A1T0Y07DN3RJI,B007WTAJTO,KK,"[0, 0]","Works well with the tablet and htc phone, it doesn't need to do formatting. The devices recognized immediately with no problem. Recommended!",5.0,Excellent.,1388707200,2014-03-01,282,0,0,works well tablet htc phone need formatting devices recognized immediately problem recommended,0.0516,positive,-1,0.0,"works, well, tablet, phone, need","htc phone need formatting devices, problem"
AO2ZEA973Y8D3,B007WTAJTO,KKJ,"[0, 0]","lots of room on here for movies, video, if you need the space, this is it, and they offer more GB too",5.0,roomy,1366848000,2013-04-25,592,0,0,lots room movies video need space offer,0.0,neutral,-1,0.0,"lots, room, movies, video, need",lots room movies video need space offer
ALV7VONC9EO75,B007WTAJTO,"KK ""verbal2afault""","[0, 0]","Always Buy More Memory is my new rule. This memory card is easy to use and captures loads of video, but you do need to download every PM. Works fine with my Mac, have not used it with a PC.",5.0,"Yes, I filled it up once already",1399593600,2014-09-05,94,0,0,always buy memory new rule memory card easy use captures loads video need download every works fine mac used,0.5719,positive,-1,0.0,"always, memory, rule, memory, card","memory new rule memory card easy use captures, video need download, fine mac"
A1IQ7BBY8FS7FS,B007WTAJTO,K. Lai,"[0, 0]",Loaded songs for my bluetooth headset and it sounds great.  No issues so far.,5.0,Five Stars,1405123200,2014-12-07,1,0,0,loaded songs bluetooth headset sounds great issues far,0.6249,positive,-1,0.0,"loaded, songs, bluetooth, headset, sounds","loaded songs, bluetooth headset, great issues"
A26AZ0QV6V1WLL,B007WTAJTO,Klauss,"[0, 0]","Works GREAT ! ! ! ! 100% compatible!!! Very fast on my Asus table, highly recommended for any kind of files, specially for movies because of its speed.",5.0,"using on my Asus Memo Pad Smart ME301T-A1-BL 10.1 Inch 16"" Tablet",1370304000,2013-04-06,611,0,0,works great compatible fast asus table highly recommended kind files specially movies speed,0.8712,positive,105,0.5,"speed, performance, fast","great compatible fast asus table, kind files, specially movies speed"
A2Q8J8IL6V9M5T,B007WTAJTO,"K. Lechliter ""Walker Boh""","[0, 0]","Tony the Tiger has nothing on this deal. It was only $1 more for this chip than it is for the generic version from Micro Center, so I could not resist. I tossed this into a Samsung Galaxy Note II, which I also love.",5.0,GREAT!,1357257600,2013-04-01,616,0,0,tony tiger nothing deal chip generic version micro center could resist tossed samsung galaxy note also love,0.6369,positive,-1,0.0,"tony, tiger, nothing, deal, chip","tony tiger nothing, tossed samsung galaxy note"
A303DPVG2ULRF3,B007WTAJTO,K Lee,"[0, 0]","With the adapter, I can use this with DSLRs and other video-capturing items that demand a lot of data transferred faster.  It's pretty crucial especially when you can snap off 10 to 15 photos per second to get some really good sequences and every little bit helps when your files are 8MB a piece.",5.0,"Class 10, great even for photos!",1354838400,2012-07-12,879,0,0,adapter use dslrs video capturing items demand lot data transferred faster pretty crucial especially snap photos per second get really good sequences every little bit helps files piece,0.8028,positive,103,0.5,"support, service, help","adapter, dslrs video capturing items, faster pretty crucial especially snap photos, really good sequences, files piece"
ARTQJ9QWNZY3Z,B007WTAJTO,Klew,"[0, 0]","Something this small with so much information stored on it freaks me out. But I've had zero problems with it over the past year. The only issue I had is that the adapter that came with it did not work. The microsd card went into it kind of sidways like it was made wrong. Luckily I had another adapter lying around, and the sd card itself works perfectly and I've had no issues with data loss or corruption.",4.0,Use it with a Droid RAZR MAXX - adapter sucks,1380153600,2013-09-26,438,0,0,something small much information stored freaks zero problems past year issue adapter came work microsd card went kind sidways like made wrong luckily another adapter lying around card works perfectly issues data loss corruption,0.3612,positive,-1,0.0,"something, small, much, information, stored","something, small much information stored freaks, zero problems, year issue adapter, work microsd card"
A2XXGAVPSRBTGZ,B007WTAJTO,K lewis,"[0, 0]","i was reading some reviews about this and honestly i really don't notice the speed. but the storage of it is epic. 64gb card +32gb phone = ... a lot of information.... and i save and store alot of things. For me its a great card to hold stuff and a speed i really don't noticed, However i want to add that this card is not slow i just don't notice the difference using a 32gb class4 vs 64gb class10 on a e890(optimums g PRO)",5.0,its okay,1391990400,2014-10-02,67,0,0,reading reviews honestly really notice speed storage epic card phone lot information save store alot things great card hold stuff speed really noticed however want add card slow notice difference using class class optimums pro,0.8971,positive,105,0.5,"speed, performance, fast","reviews, speed storage epic card phone lot information, store alot things, great card, stuff speed"
A1QE2HV9T1ECTJ,B007WTAJTO,K. Lewis,"[0, 0]",This is a great addition to a tablet. I store and watch movies on it as well as music and pictures. It does everything it says it does in its description and i have had it for about a year with no issues at all. I cant really think of anything bad to mention at all except that its so much memory in much a small package it could be the easiest way to loose nearly 100 movies in a washing machine and not even notice.,5.0,Works perfect with my tablet!!,1397260800,2014-12-04,4,0,0,great addition tablet store watch movies well music pictures everything says description year issues cant really think anything bad mention except much memory much small package could easiest way loose nearly movies washing machine even notice,0.4472,positive,-1,0.0,"great, addition, tablet, store, watch","great addition tablet store, music pictures, everything, description year issues, anything"
AQQTTYTRXWSV,B007WTAJTO,"K. L. Palfi ""Pal, K""","[0, 0]",best best best productreliableown a fewone isnt enoughgood price I guesswill prob buy more at some point,5.0,love this,1370995200,2013-12-06,367,0,0,best best best productreliableown fewone isnt enoughgood price guesswill prob buy point,0.9274,positive,101,0.5,"price, cost, value","best best best productreliableown fewone, enoughgood price guesswill prob buy point"
A2XRDN59NP1TL0,B007WTAJTO,Kluya,"[1, 1]","I bought this to expand the capacity of my Galaxy S5 for music, pictures, and video. I plugged the card into the phone...and I have about 60GB more space. I don't notice any lag from the phone accessing files from this card as opposed to internal memory. It seems just as fast.",5.0,Works great with Galaxy S5,1398643200,2014-04-28,224,1,1,bought expand capacity galaxy music pictures video plugged card phone space notice lag phone accessing files card opposed internal memory seems fast,-0.0258,neutral,105,0.5,"speed, performance, fast","expand capacity galaxy music pictures video, card phone space notice lag phone accessing files card"
A157IMWTDV1TCX,B007WTAJTO,kmac,"[0, 0]",I have no complaints.  The micro SD is very fast and fits nicely into the adapter as well.  Great buy.,5.0,Very Good card,1390953600,2014-01-29,313,0,0,complaints micro fast fits nicely adapter well great buy,0.7506,positive,105,0.5,"speed, performance, fast","complaints, well great buy"
A13VPFBI3J7ORD,B007WTAJTO,K. Maglinte,"[0, 0]",I plugged this into my Galaxy S3 and the memory was read immediately without having to reformat the disc or do any other preparation. It was just plug and play. 32GB was plenty of space to put my music collection and still have space for recording HD video (in addition to the on board hard disc of the phone). The phone even prompted me as to change the default location of photos and videos.,5.0,Works great in Galaxy S3,1349136000,2012-02-10,1032,0,0,plugged galaxy memory read immediately without reformat disc preparation plug play plenty space put music collection still space recording video addition board hard disc phone phone even prompted change default location photos videos,0.25,positive,-1,0.0,"plugged, galaxy, memory, read, immediately","galaxy memory, reformat disc preparation plug, plenty space, music collection, still space recording video addition board hard disc phone phone"
A2CCNE77SUTEEL,B007WTAJTO,K. Matney,"[0, 0]","I bought this for my LG Optimus G Pro, to hold my 24 GB music collection - it works great.  It took a while to transfer all my music, but that can be expected.  Once I popped this into the phone and started us the music player, it found a cataloged all my music.  I don't like the latest default Android music player, but that's another story (and there are other music players you can download).",5.0,Decent speed and no issues,1393632000,2014-01-03,339,0,0,bought optimus pro hold music collection works great took transfer music expected popped phone started music player found cataloged music like latest default android music player another story music players download,0.765,positive,102,0.5,"delivery, shipping, time","optimus pro hold music collection works, transfer music, phone, started music player, cataloged music"
